"cnpj","nome_coop","naturezaJuridica","classe","situacao","regimeEspecial","logradouro","complemento","bairro","municipio","uf","cep","endereco_eletronico","email","telefone_ddd","telefone_numero","segmento_prudencial","ato_presi","nome_Liquidante","filiacao","filiacao_central"
968834,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA CORONEL AFONSO PARANHOS, 534-A","","CENTRO","CATALAO","GO","75701470","","argemirodavid@brturbo.com.br",NA,NA,"S5",NA,NA,NA,NA
57545436,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA FELIPE CAMARAO  414","","UTINGA","SANTO ANDRE","SP","09220902","","ilson.tamaio@novelis.com",NA,NA,"S5",NA,NA,NA,NA
42445122,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MARQUES DE SAO VICENTE, 225","CASA 14 - PARTE","GAVEA","RIO DE JANEIRO","RJ","22453900","","cooppuc@esp.puc-rio.br",NA,NA,"S5",NA,NA,NA,NA
67031757,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA LIBERO BADARÓ, 425","EDIFÍCIO GRANDE SÃO PAULO - 1 ANDAR","CENTRO","SAO PAULO","SP","01009905","","moliveira@prodam.sp.gov.br",NA,NA,"S5",NA,NA,NA,NA
88043187,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV. GUILHERME SCHELL, 11500","","","CANOAS","RS","92420000","","cooperareva@sinos.net",NA,NA,"S5",NA,NA,NA,NA
44223196,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RODOVIA RAPOSO TAVARES 8015","","VILA JAGUARE","SAO PAULO","SP","05577900","","rosa.storoli@reckittbenckiser.com",NA,NA,"S5",NA,NA,NA,NA
48140925,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"R RUI BARBOSA, 391","","CENTRO","MAUA","SP","09390000","","cooper-sekurit@uol.com.br",NA,NA,"S5",NA,NA,NA,NA
20622809,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PARAIBA,1122 - 10 ANDAR","","FUNCIONARIOS","BELO HORIZONTE","MG","30130918","","credisam@ipvip.com.br",NA,NA,"S5",NA,NA,NA,NA
4249235,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., NEMAK ALUMÍNIO DO BRASIL LTDA. E TUPY MINAS GERAIS LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SENADOR GIOVANNI AGNELLI,230 A 906","","DISTR.INDL.PAULO CAM","BETIM","MG","32681080","www.cooptek.com.br","adriane.fernandes@teksid.com.br",NA,NA,"S5",NA,NA,NA,NA
3685335,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA ALBERTO VIEIRA ROMÃO","","DISTRITO INDUSTRIAL","ALFENAS","MG","0037135516","","credi.unifi@alfenas.psi.br",NA,NA,"S5",NA,NA,NA,NA
68969625,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RODOVIA SP 326  KM 332 FAZ STA  ADELIA (PARTE","","RURAL","JABOTICABAL","SP","14870970","","usagro@usagro.coop.br",NA,NA,"S5",NA,NA,NA,NA
68314921,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PROFESSOR CLEMENTE PASTORE, 52","","LAPA","SAO PAULO","SP","05038120","","cristiana.alves@playcenter.com.br",NA,NA,"S5",NA,NA,NA,NA
57563728,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA - CREDIRHODIA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA DOUTOR ROBERTO MOREIRA","","RECANTO DOS PÁSSAROS","PAULINIA","SP","13148914","www.credirhodiabrasil.com.br","cooperativa.credito@br.rhodia.com",NA,NA,"S5",NA,NA,NA,NA
53505681,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA QUINZE DE NOVEMBRO  561","SALA 1","CENTRO","MATAO","SP","15990630","www.metalcoopercred.com.br","tatucred@marchesan.com.br",NA,NA,"S5",NA,NA,NA,NA
17411307,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA WILHELM WINTER, 300","","DISTRITO INDUSTRIAL","JUNDIAI","SP","13213000","","cooperplascar@globo.com.br",NA,NA,"S5",NA,NA,NA,NA
24235459,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA  LOUIS ENCH NUMERO  314","","ALVORADA","JOAO MONLEVADE","MG","35930045","www.credibelgo.com.br","presidente@credibelgo.com.br",NA,NA,"S5",NA,NA,NA,NA
129753,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"USINA JATIBOCA, S/N","PARADA PAULISTA","ZONA RURAL","URUCANIA","MG","35380000","","credsoma@jatiboca.com.br",NA,NA,"S5",NA,NA,NA,NA
53272365,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ANTONIO CARLOS 196 4ANDAR SALA 44","","CENTRO","VALINHOS","SP","13270005","www.coopercredunilever.com.br","coounilever@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
33370115,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA REAL GRANDEZA  139   5  ANDAR","","BOTAFOGO","RIO DE JANEIRO","RJ","22281033","www.sicoobcecremef.com.br","secretaria@cecremef.com.br",NA,NA,"S5",NA,NA,NA,NA
92935741,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA DA ALFANDEGA  12","301","CENTRO","PORTO ALEGRE","RS","90010150","www.banricoop.coop.br","banricoop@banricoop.coop.br",NA,NA,"S5",NA,NA,NA,NA
46277273,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PÃO DE AÇÚCAR E GRUPO ASSAÍ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"ALAMEDA LORENA, 58","","JD. PAULISTA","SAO PAULO","SP","01424000","http://www.gpativa.com.br","euclydes.cooperativa@paodeacucar.com.br",NA,NA,"S5",NA,NA,NA,NA
2024442,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RODOVIA SP 425, KM. 47","","FAZ.SAO JOSE GLORIA","GUAIRA","SP","14790000","","andre.oliveira@colorado.com.br",NA,NA,"S5",NA,NA,NA,NA
43488782,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV. ENGENHEIRO ALBERTO DE ZAGOTTIS, 352","","JURUBATUBA","SAO PAULO","SP","04675901","www.cooperfemsa.com.br","mbreda@kof.com.mx",NA,NA,"S5",NA,NA,NA,NA
88183173,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  LUIZ PASTEUR  100","","TRES PORTOS","SAPUCAIA DO SUL","RS","93212360","www.paracred.com.br","cooperativa@coopcredparamount.com.br",NA,NA,"S5",NA,NA,NA,NA
2232228,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA HUGO D ANTOLA  200","","LAPA","SAO PAULO","SP","05038090","","cooperativa@gruposbf.com.br",NA,NA,"S5",NA,NA,NA,NA
62284385,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV INDEPENDENCIA 3500 A","","IPORANGA","SOROCABA","SP","18087101","","strancau@schaeffler.com",NA,NA,"S5",NA,NA,NA,NA
57598120,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV PAULISTA  352","2  ANDAR CJ 21","PARAISO","SAO PAULO","SP","01310000","www.coopertel.org.br","faleconosco@coopertel.org.br",NA,NA,"S5",NA,NA,NA,NA
5658367,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ARTHUR DE AZEVEDO MACHADO  N   001225","LJ 0017","COSTA AZUL","SALVADOR","BA","41760000","","coopsol@ba.sebrae.com.br",NA,NA,"S5",NA,NA,NA,NA
92675578,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA ASSIS BRASIL,8787","BLOCO 13 SALA 04","SARANDI","PORTO ALEGRE","RS","91140001","www.cresul.coop.br","cresul@sesirs.org.br",NA,NA,"S5",NA,NA,NA,NA
2230138,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS KYN COMÉRCIO VAREJISTA E ATACADISTA LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DA VARZEA PAULISTA, 1157","","VILA MARIA GENOVEVA","JUNDIAI","SP","13203000","","cooperativa@russi.com.br",NA,NA,"S5",NA,NA,NA,NA
9579249,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PRIMO PICOLI","N- 232","CENTRO","AMERICANA","SP","13465283","https://www.sicoobacicred.com.br/","",NA,NA,"S5",NA,NA,NA,NA
5841967,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA 20 DE SETEMBRO  3825","LOJA 01","CENTRO","SAPIRANGA","RS","93800000","","credisa@credisa.brte.com.br",NA,NA,"S5",NA,NA,NA,NA
45068632,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"ROD DOM PEDRO  I , KM 87","COND EMP BARÃO DE MAUA ED FERNANDO PESS","PONTE ALTA","ATIBAIA","SP","12954260","","coopertextron@acument.com",NA,NA,"S5",NA,NA,NA,NA
41146382,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DUQUE DE CAXIAS, 400 - 2º ANDAR","SALA 204 - EDIFICIO 5 DE AGOSTO","CENTRO","JOAO PESSOA","PB","58010821","www.cooperlegis.com.br","cooplegi@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
1288797,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RODOVIA RAPOSO TAVARES KM 26 9","","MOINHO VELHO","COTIA","SP","06707000","","coopaz@astrazeneca.com",NA,NA,"S5",NA,NA,NA,NA
57038408,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV. MARGINAL DIREITA S/N-","VIA ANCHIETA KM 14","RUDGE RAMOS","SAO BERNARDO DO CAMPO","SP","09696000","cooperbombiril.com.br","cooperbombril@uol.com.br",NA,NA,"S5",NA,NA,NA,NA
68228006,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA DR. CHUCRI ZAIDAN, 1240, 6- ANDAR","MORUMBI CORPORATE, TORRE DIAMOND","VILA SÃO FRANCISCO","SAO PAULO","SP","04711130","www.cooperativacredito.com.br","alvaro_camassari@cargill.com",NA,NA,"S5",NA,NA,NA,NA
1530136,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ZUMA DE SA FERNANDES 360","TERRÉO","PRESIDENTE ALTINO","OSASCO","SP","06213040","","coopertrem@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
43438662,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA EDUCAÇÃO E COMUNICAÇÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ROMA,620","CJ 182B","LAPA","SAO PAULO","SP","05050090","","cooperabril@abril.com.br",NA,NA,"S5",NA,NA,NA,NA
45045671,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  VEREADOR DANTE JORDAO STOPPA  47","","CESAR DE SOUZA","MOGI DAS CRUZES","SP","08820390","","cooperativa@elginmc.com.br",NA,NA,"S5",NA,NA,NA,NA
48718183,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON - COOPERICSSON","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA NICOLAS BOER, 399","11 ANDAR - TORRE CORPORATE TIME","JARDIM DAS PERDIZES","SAO PAULO","SP","01140060","http://www.cooperativaericsson.com.br","cooperativa.ericsson@ericsson.com",NA,NA,"S5",NA,NA,NA,NA
57259525,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"VIA DE ACESSO PROF PAULO DONATO CASTELLANE  S N","","RURAL","JABOTICABAL","SP","14884900","","cooperfac@fcav.unesp.br",NA,NA,"S5",NA,NA,NA,NA
1997612,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) - COOPINCOR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV DR ENEAS DE CARVALHO AGUIAR, 44, BL. I,2. AND","","CERQUEIRA CESAR","SAO PAULO","SP","05403000","www.coopincor.com.br","cooperativa@incor.usp.br",NA,NA,"S5",NA,NA,NA,NA
731320,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 14, 1126","","CENTRO","ORLANDIA","SP","14620000","www.morlan.com.br","nelson@morlan.com.br",NA,NA,"S5",NA,NA,NA,NA
9128022,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  PRESIDENTE MEDICE  939","","JARDIM MUTINGA","OSASCO","SP","06268000","","roberta.oliveira@affiniagrou.com",NA,NA,"S5",NA,NA,NA,NA
62562012,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DR RUBENS GOMES BUENO 691","CONJUNTO 221 BLOCO A COND 17007","VARZEA DE BAIXO","SAO PAULO","SP","04730903","https://www.nescred.com.br/","credinestle@br.nestle.com",NA,NA,"S5",NA,NA,NA,NA
48172860,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  BRASIL  2567","","INDUSTRIAL","RIO CLARO","SP","13505900","","coopowens@uol.com.br",NA,NA,"S5",NA,NA,NA,NA
16721078,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV BRASIL 1660","","BOA VIAGEM","BELO HORIZONTE","MG","30140004","www.sicoobcoopsef.com.br","coopsef@coopsef.com.br",NA,NA,"S5",NA,NA,NA,NA
72952138,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DO VELHO RAMAL, 490","","VILA ESTIVA","CERQUILHO","SP","18520000","","cooperativa@selene.com.br",NA,NA,"S5",NA,NA,NA,NA
67341487,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA JANIO QUADROS, 1073","SOBRELOJA","CENTRO","MONTE MOR","SP","13190000","","cooperpak@tetrapak.com",NA,NA,"S5",NA,NA,NA,NA
57440521,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SILVIA  23   4 AND   CJ14","","BELA VISTA","SAO PAULO","SP","01332000","","credcoop@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
1107759,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RODOVIA MUNICIPAL OCTAVIO PILON S N","","SAO FRANCISCO","CERQUILHO","SP","18520000","","piloncre@fasternet.com.br",NA,NA,"S5",NA,NA,NA,NA
53846242,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV. VEREADOR ANTONIO PEREIRA DE CAMARGO NETO, 770","","JARDIM DALL-ORTO","SUMARE","SP","13178021","","credito-vm@uol.com.br",NA,NA,"S5",NA,NA,NA,NA
2541707,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 4  N   470","SALA","CENTRO","SANTA GERTRUDES","SP","13510000","","coopmeridian@uol.com.br",NA,NA,"S5",NA,NA,NA,NA
91018408,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA RICARDO BRUNO ALBARUS  201","SALA COOPERATIVA","DISTRITO INDUSTRIAL","GRAVATAI","RS","94045400","","izidio.corti@dana.com",NA,NA,"S5",NA,NA,NA,NA
43446335,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PEDRO FIORETTI","SALA 6-","CENTRO","OSASCO","SP","06013070","","balbina2@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
1504952,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA TITO 479","","LAPA","SAO PAULO","SP","05051000","","cooperat@melhoramentos.com.br",NA,NA,"S5",NA,NA,NA,NA
52046299,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV MORVAN DIAS DE FIGUEIREDO  6169","","VILA MARIA","SAO PAULO","SP","02170901","","cooperata@atacadao.com.br",NA,NA,"S5",NA,NA,NA,NA
3219207,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA BRAZ DE ASSIS  709","SALA 01  BAIRRO SHOPPING","VILA DOS LAVRADORES","BOTUCATU","SP","18609096","","afabanbtu@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
71965313,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA PAULISTA   N- 352","1.- ANDAR - SALA 13","PARAISO","SAO PAULO","SP","01310000","www.grupofleury.coop.br","coopercredfleury@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
43268960,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RODOVIA DOS TAMOIOS, KM 14, ESTRADA VARADOURO","","ZONA RURAL DA CIDADE","JACAREI","SP","12315020","cooperavibras@hotmail.com","cooper@avibras.com.br",NA,NA,"S5",NA,NA,NA,NA
47196084,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ERNESTO DE CASTRO, 37","","MOOCA","SAO PAULO","SP","03042900","","manuelc@comolatti.com.br",NA,NA,"S5",NA,NA,NA,NA
88952130,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"NUCLEO D67,  NR. 149","","CENTRO","CHARQUEADAS","RS","96745000","","pedro.goncalves1@gerdau.com.br",NA,NA,"S5",NA,NA,NA,NA
5548335,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA AUTOMÓVEL CLUBE, 990 - PARTE","","CENTRO","SAO JOAO DE MERITI","RJ","25515126","","copejal@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
44905255,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  PRESIDENTE WILSON  1230","","MOOCA","SAO PAULO","SP","03107001","","beneficios@lorenzetti.com.br",NA,NA,"S5",NA,NA,NA,NA
5048575,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA CAPITAO ACACIO, 363 - PARTE","","BOAÇU","SAO GONCALO","RJ","24467110","coopmaua.com.br","coopmaua@vmaua.com.br",NA,NA,"S5",NA,NA,NA,NA
43182278,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV   OLAVO EGIDIO DE SOUZA ARANHA  2270","","ERMELINDO MATARAZZO","SAO PAULO","SP","03822900","","cooperativa.sp@o-i.com",NA,NA,"S5",NA,NA,NA,NA
